,rid,client_id,gender,transcription,reference,split,weight,wer,cer
1948,train_1948,female_0,female, The speeds of 802.11n are substantially faster than that of its predecessors with a maximum theoretical throughput of 600 Mbits.,the speeds of 802.11n are substantially faster than that of its predecessors with a maximum theoretical throughput of 600mbit/s,train,0.06663223140495868,0.09090909090909091,0.007751937984496124
1949,train_1949,female_5,female," The Great Pyramid was created to honor the Pharaoh Khufu and many of the smaller pyramids, tombs and temples were built to honor Khufu's wife and family members.",the great pyramid was created to honor the pharaoh khufu and many of the smaller pyramids tombs and temples were built to honor khufu's wives and family members,train,0.04648760330578512,0.034482758620689655,0.012422360248447204
1950,train_1950,female_2,female," There were protests worldwide, several criminal prosecutions, and the leaders of the governments of Iceland and Pakistan both resigned.",there were protests worldwide several criminal prosecutions and the leaders of the governments of iceland and pakistan both resigned,train,0.06921487603305786,0.0,0.0
1951,train_1951,female_12,female, The wheel has changed the world in incredible ways. The biggest thing that the wheel has done for us is given us much easier and faster transportation.,the wheel has changed the world in incredible ways the biggest thing that the wheel has done for us is given us much easier and faster transportation,train,0.07231404958677685,0.0,0.0
1952,train_1952,female_5,female," If an iron isn't available, or if you don't fancy wearing iron socks, then you could try using a hair dryer if available.",if an iron isn't available or if you don't fancy wearing ironed socks then you can try using a hairdryer if available,train,0.04648760330578512,0.16666666666666666,0.058823529411764705
1954,train_1954,female_1,female, The Babylonians built each of their gods a primary temple that was considered the home of the god.,the babylonians built each of their gods a primary temple that was considered the home of the god,train,0.07386363636363637,0.0,0.0
1956,train_1956,female_13,female," Besides carrying three important significant scientific instruments, the lunar probe also carried the image of the Indian national flag painted on all sides.",besides carrying three important scientific instruments the lunar probe also carried the image of the indian national flag painted on all sides,train,0.07128099173553719,0.045454545454545456,0.08633093525179857
1958,train_1958,female_5,female, Filters vary in effectiveness and you should have a concern. Then you should consider buying your water in a sealed bottle from a reputable company.,filters vary in effectiveness and should you have a concern then you should consider buying your water in a sealed bottle from a reputable company,train,0.04648760330578512,0.08,0.0547945205479452
1959,train_1959,female_5,female, In 2009 she was awarded the title of National Superintendent of the Year.,in 2009 she was awarded the title of national superintendent of the year,train,0.04648760330578512,0.0,0.0
1961,train_1961,female_10,female, The US Navy also said that they were investigating the incident.,the us navy also said they were investigating the incident,train,0.06611570247933884,0.1,0.08620689655172414
1962,train_1962,female_1,female," On night sleeper trains, passports may be collected by the conductor so that you do not have your sleep interrupted.",on night sleeper trains passports may be collected by the conductor so that you do not have your sleep interrupted,train,0.07386363636363637,0.0,0.0
1963,train_1963,female_14,female," Most of the temples do have an annual festival starting from November end to mid of May, which varies according to each temple's annual calendar.",most of the temples do have an annual festival starting from november end to mid of may which varies according to each temple's annual calendar,train,0.0759297520661157,0.0,0.0
1965,train_1965,female_14,female," If visiting a formally arranged garden, collecting specimens is also going to get you ejected without discussion.",if visiting a formally arranged garden collecting specimens is also going to get you ejected without discussion,train,0.0759297520661157,0.0,0.0
1966,train_1966,female_0,female," If you are going to camp out, bring a camp cot or hammock to keep you away from snakes, scorpions, and such.",if you are going to camp out bring a camp cot or hammock to keep you away from snakes scorpions and such,train,0.06663223140495868,0.0,0.0
1967,train_1967,female_3,female," Another difference was that while the poor people and the woman ate their food while sitting in chairs, the rich men liked to have banquets together where they would lounge on their sides while they ate their meals.",another difference was that while the poor people and the woman ate their food while sitting in chairs the rich men liked to have banquets together where they would lounge on their sides while they ate their meals,train,0.07179752066115702,0.0,0.0
1968,train_1968,female_1,female," These children tend to get into a lot of trouble because they engage in risky behaviors, get into fights, and challenge authority in order to stimulate their brain, since their brain cannot be stimulated by normal methods.",these children tend to get into a lot of trouble because they engage in risky behaviors get into fights and challenge authority in order to stimulate their brain since their brain can not be stimulated by normal methods,train,0.07386363636363637,0.05263157894736842,0.0045662100456621
1969,train_1969,female_13,female," Early in the nation's independence, Singapore Botanic Gardens expertise helped transform the island into a tropical garden city.",early in the nation's independence singapore botanic gardens' expertise helped to transform the island into a tropical garden city,train,0.07128099173553719,0.05,0.023076923076923078
1971,train_1971,female_1,female, The effect is dependent on how often your brain attempts to lucidly dream per night.,the effect is dependent on how often your brain attempts to lucidly dream per night,train,0.07386363636363637,0.0,0.0
1973,train_1973,female_14,female," If you want to learn throwing a boomerang that comes back to your hand, make sure you have a suitable boomerang for returning.",if you want to learn throwing a boomerang that comes back to your hand make sure you have a suitable boomerang for returning,train,0.0759297520661157,0.0,0.0
1974,train_1974,female_14,female, Unattended bags are a target for theft and can also attract attention from authorities wary of bomb threats.,unattended bags are a target for theft and can also attract attention from authorities wary of bomb threats,train,0.0759297520661157,0.0,0.0
1975,train_1975,female_6,female," Turkey is encircled by seas on three sides. The Anjin Sea to the west, the Black Sea to the north, and the Mediterranean Sea to the south.",turkey is encircled by seas on three sides the aegean sea to the west the black sea to the north and the mediterranean sea to the south,train,0.06301652892561983,0.037037037037037035,0.030534351145038167
1977,train_1977,female_6,female," It was followed by the Istanbul State Symphony Orchestra, a Jansuri band, and the singers Faith Arak and Muşlum Gürsüz.",it was followed by the istanbul state symphony orchestra a janissary band and the singers fatih erkoç and müslüm gürses,train,0.06301652892561983,0.2,0.10084033613445378
1978,train_1978,female_2,female," However, in Malaysia, at least among the Malays in rural areas, it means come over. Similar to the index finger bent toward the body, ejection which is used in certain western countries and should be only used for that purpose.",however in malaysia at least among the malays in rural areas it means come over similar to the index finger bent toward the body a gesture which is used in certain western countries and should be used only for that purpose,train,0.06921487603305786,0.0975609756097561,0.06756756756756757
1980,train_1980,female_5,female, Nigeria previously announced its plan to join the ATCFTA in the week leading up to the summit.,nigeria previously announced it planned to join the afcfta in the week leading up to the summit,train,0.04648760330578512,0.17647058823529413,0.05263157894736842
1981,train_1981,female_3,female, French law was changed. His activism went back to age 15 when he joined the French Resistance during World War II.,french law was changed his activism went back to age 15 when he joined the french resistance during world war ii,train,0.07179752066115702,0.0,0.0
1982,train_1982,female_10,female," Many entire nations are completely fluent in English and in even more you can expect a limited knowledge, especially among younger people.",many entire nations are completely fluent in english and in even more you can expect a limited knowledge especially among younger people,train,0.06611570247933884,0.0,0.0
1983,train_1983,female_11,female, Getting into your own car and heading off on a long road trip has an intrinsic appeal in its simplicity.,getting into your own car and heading off on a long road trip has an intrinsic appeal in its simplicity,train,0.06714876033057851,0.0,0.0
1985,train_1985,female_3,female," This is matched by Norway, Sweden and New Zealand, but otherwise quite unique. E.g. in the Netherlands the figure is 1 to 40.",this is matched by norway sweden and new zealand but otherwise quite unique e.g. in the netherlands the figure is one to forty,train,0.07179752066115702,0.0,0.0
1986,train_1986,female_13,female," Curtis Cooper, a mathematician and computer science professor at the University of Central Missouri, has discovered the largest known prime number to date on January 25th.",curtis cooper a mathematician and computer science professor at the university of central missouri has discovered the largest known prime number to date on january 25,train,0.07128099173553719,0.038461538461538464,0.012048192771084338
1988,train_1988,female_0,female," When a small group of living things, a small population, gets separated from the main population that they came from, like if they move over a mountain range or a river, or if they move to a new island so that they can't easily move back, they will often find themselves in a different environment than they were in before.",when a small group of living things a small population gets separated from the main population that they came from like if they move over a mountain range or a river or if they move to a new island so that they can't easily move back they will often find themselves in a different environment than they were in before,train,0.06663223140495868,0.0,0.0
1989,train_1989,female_3,female," Lead researchers say this may bring early detection of cancer, tuberculosis, HIV, and malaria to patients in low-income countries, where their survival rates for illnesses such as breast cancer can be half those of richer countries.",lead researchers say this may bring early detection of cancer tuberculosis hiv and malaria to patients in low-income countries where the survival rates for illnesses such as breast cancer can be half those of richer countries,train,0.07179752066115702,0.02702702702702703,0.008888888888888889
1990,train_1990,female_5,female, There are a limited number of permits reserved for a walk-in request available on a first come first serve basis.,there are a limited number permits reserved for walk-in requests available on a first come first served basis,train,0.04648760330578512,0.21052631578947367,0.06666666666666667
1991,train_1991,female_10,female," Most of the monasteries do provide wraps for women who come unprepared, but if you bring your own, especially one with bright colors, you'll get a smile from the monk or nun at the entrance.",most of the monasteries do provide wraps for women who come unprepared but if you bring your own especially one with bright colors you'll get a smile from the monk or nun at the entrance,train,0.06611570247933884,0.0,0.0
1992,train_1992,female_3,female," Victoria Falls is a town in the western portion of Zimbabwe, across the border from Livingstone, Zambia and near Botswana.",victoria falls is a town in the western portion of zimbabwe across the border from livingstone zambia and near botswana,train,0.07179752066115702,0.0,0.0
1993,train_1993,female_13,female," Nevertheless, there are many distinctive ways of drinking coffee around the world that are worth experiencing.",nevertheless there are many distinctive ways of drinking coffee around the world that are worth experiencing,train,0.07128099173553719,0.0,0.0
1994,train_1994,female_4,female," Some countries have exceedingly draconian punishments, even for first-time offenses. These can include prison sentences of over 10 years or death.",some countries have exceedingly draconian punishments even for first time offenses these can include prison sentences of over 10 years or death,train,0.06663223140495868,0.0,0.0
1995,train_1995,female_14,female, The typhoon is estimated to be moving toward China at 11 kph.,the typhoon is estimated to be moving toward china at eleven kph,train,0.0759297520661157,0.0,0.0
1997,train_1997,female_4,female," At home, due to this constant exposure to the local germs, odds are very high that you're already immune to them.",at home due to this constant exposure to the local germs odds are very high that you're already immune to them,train,0.06663223140495868,0.0,0.0
1998,train_1998,female_1,female," When a small group of living things, a small population, get separated from the main population that they come from, like if they move over a mountain range or a river, or if they move to a new island so that they can't easily move back, they will often find themselves in a different environment than they were in before.",when a small group of living things a small population gets separated from the main population that they came from like if they move over a mountain range or a river or if they move to a new island so that they can't easily move back they will often find themselves in a different environment than they were in before,train,0.07386363636363637,0.03278688524590164,0.006269592476489028
1999,train_1999,female_0,female, The hotel's guests were mostly citizens of the United Arab Emirates.,the hostel's guests were mostly citizens of the united arab emirates,train,0.06663223140495868,0.08333333333333333,0.014492753623188406
2004,train_2004,female_1,female," Based on this fossil, that means the split is much earlier than has been anticipated by the molecular evidence.",based on this fossil that means the split is much earlier than has been anticipated by the molecular evidence,train,0.07386363636363637,0.0,0.0
2006,train_2006,female_6,female, The aircraft had been headed to Irks and was being operated by interior troops.,the aircraft had been headed to irkutsk and was being operated by interior troops,train,0.06301652892561983,0.07142857142857142,0.037037037037037035
2008,train_2008,female_10,female," Crown Office, which is an overall charge of prosecutions, has indicated to journalists that no further comment will be made, at least until indictment.",crown office which is in overall charge of prosecutions has indicated to journalists that no further comment will be made at least until indictment,train,0.06611570247933884,0.041666666666666664,0.006802721088435374
2010,train_2010,female_13,female," By early today, winds were around 83 km an hour and it was expected to keep weakening.",by early today winds were around 83 km/h and it was expect to keep weakening,train,0.07128099173553719,0.1875,0.10526315789473684
2011,train_2011,female_14,female," Uka's weapon failed whilst pointed at a fifth man's head. Schneider has ongoing pain, blindness in one eye, a missing section of skull, and a face rebuilt from titanium.",uka's weapon failed whilst pointed at a fifth man's head schneider has ongoing pain blindness in one eye a missing section of skull and a face rebuilt from titanium,train,0.0759297520661157,0.0,0.0
2013,train_2013,female_3,female, The amount of inner peace a person possesses correlates oppositely to the amount of tension in one's body and spirit.,the amount of inner peace a person possesses correlates oppositely to the amount of tension in one's body and spirit,train,0.07179752066115702,0.0,0.0
2014,train_2014,female_1,female, Most people book their place well in advance as the boats are usually full during the high season.,most people book their place well in advance as the boats are usually full during the high season,train,0.07386363636363637,0.0,0.0
2017,train_2017,female_12,female," Some studies suggest that the disease must become less lethal before it can cause a global epidemic, he noted.",some studies suggest that the disease must become less lethal before it can cause a global epidemic he noted,train,0.07231404958677685,0.0,0.0
2018,train_2018,female_10,female," People with this type of thinking have logical thinking, are able to memorize patterns, solve problems, and work on scientific tests.",people with this type of thinking have logical thinking are able to memorize patterns solve problems and work on scientific tests,train,0.06611570247933884,0.0,0.0
2020,train_2020,female_11,female, The researchers observed crystals formed in cat urine by the addition of melamine and cyanuric acid.,the researchers observed crystals formed in cat urine by the addition of melamine and cyanuric acid,train,0.06714876033057851,0.0,0.0
2023,train_2023,female_5,female," Typical for Norway are steep fjords and valleys that suddenly give way to a high, more or less even plateau.",typical for norway are steep fjords and valleys that suddenly give way to a high more or less even plateau,train,0.04648760330578512,0.0,0.0
2024,train_2024,female_12,female, Participating countries present artistic and educational displays in national pavilions to showcase world issues or their country's culture and history.,participating countries present artistic and educational displays in national pavilions to showcase world issues or their country's culture and history,train,0.07231404958677685,0.0,0.0
2027,train_2027,female_11,female, This concept came from China where plum blossoms were the flower of choice.,the concept came from china where plum blossoms were the flower of choice,train,0.06714876033057851,0.07692307692307693,0.0273972602739726
2030,train_2030,female_1,female, Germany code named the attack Operation Ceylon. Most of the British Army's heavy weapons and supplies had been lost when it evacuated from Dunkirk. So the army was fairly weak.,germany code-named the attack operation sealion most of the british army's heavy weapons and supplies had been lost when it evacuated from dunkirk so the army was fairly weak,train,0.07386363636363637,0.03225806451612903,0.017142857142857144
2031,train_2031,female_3,female, Nowadays air travel is only rarely booked directly through the airline without first searching and comparing prices.,nowadays air travel is only rarely booked directly through the airline without first searching and comparing prices,train,0.07179752066115702,0.0,0.0
2032,train_2032,female_11,female," Our foster care system is supposed to provide safe homes, loving caregivers, stable education, and reliable health care.",our foster care system is supposed to provide safe homes loving caregivers stable education and reliable health care,train,0.06714876033057851,0.0,0.0
2033,train_2033,female_3,female," The Bands Management Company gave no initial reason when they cancelled on September 20, but blamed logistical reasons by the next day.",the band's management company hk management inc gave no initial reason when they canceled on september 20 but blamed logistical reasons by the next day,train,0.07179752066115702,0.19230769230769232,0.13157894736842105
2034,train_2034,female_1,female," No matter how docile they may look, bison, elk, moose, bears, and nearly all large animals can attack.",no matter how docile they may look bison elk moose bears and nearly all large animals can attack,train,0.07386363636363637,0.0,0.0
2035,train_2035,female_10,female, Boating is a national pastime in Finland with a boat to every seven or eight people.,boating is a national pastime in finland with a boat to every seven or eight people,train,0.06611570247933884,0.0,0.0
2036,train_2036,female_13,female, It was one of the major stops in Henry Louis Gates PBS special Wonders of the African World.,it was one of the major stops during henry louis gates' pbs special wonders of the african world,train,0.07128099173553719,0.05555555555555555,0.042105263157894736
2037,train_2037,female_10,female," To understand the Templars, one must understand the context that prompted the creation of the Order.",to understand the templars one must understand the context that prompted the creation of the order,train,0.06611570247933884,0.0,0.0
2038,train_2038,female_11,female," As one example, American citizens in the Middle East might face different situations from Europeans or Arabs.",as one example american citizens in the middle east might face different situations from europeans or arabs,train,0.06714876033057851,0.0,0.0
2039,train_2039,female_2,female," In the winter, enjoy some of the best skiing in North America and in the summer, try some authentic mountain biking.",in the winter enjoy some of the best skiing in north america and in the summer try some authentic mountain biking,train,0.06921487603305786,0.0,0.0
2040,train_2040,female_11,female," Virgin have only purchased the good bank of Northern Rock, not the asset management company.",virgin have only purchased the good bank' of northern rock not the asset management company,train,0.06714876033057851,0.0,0.0
2042,train_2042,female_14,female," Mr. Costello said that when nuclear power generation becomes economically viable, Australia should pursue its use.",mr costello said that when nuclear power generation becomes economically viable australia should pursue its use,train,0.0759297520661157,0.0,0.0
2043,train_2043,female_14,female," While listening to individuals share their individual, family, and organizational stories, we gained valuable insight into the past and some of the personalities who influenced, for good or ill, the culture of the organization.",while listening to individuals share their individual family and organizational stories we gained valuable insight into the past and some of the personalities who influenced for good or ill the culture of the organization,train,0.0759297520661157,0.0,0.0
2046,train_2046,female_6,female, Followers pursue certain ways of living or practices that are intended to nurture those experiences.,followers pursue certain ways of living or practices that are intended to nurture those experiences,train,0.06301652892561983,0.0,0.0
2047,train_2047,female_2,female, It allows students the ability to work at their own pace and control the pace of instructional information.,it allows students the ability to work at their own pace and control the pace of instructional information,train,0.06921487603305786,0.0,0.0
2049,train_2049,female_0,female, Scientists have discovered landforms littered across the moon's surface called lobate scarps that have apparently resulted from the moon's shrinking very slowly.,scientists have discovered landforms littered across the moon's surface called lobate scarps that have apparently resulted from the moon's shrinking very slowly,train,0.06663223140495868,0.0,0.0
2050,train_2050,female_4,female, No extra transport is being put on and overground trains will not stop at Wembley and car parking and park and ride facilities are unavailable at the ground.,no extra transport is being put on and overground trains will not stop at wembley and car parking and park-and-ride facilities are unavailable at the ground,train,0.06663223140495868,0.0,0.0
2051,train_2051,female_4,female, Humans can be affected by breathing affected water taken into the air by wind and waves.,humans can be affected by breathing affected water taken into the air by wind and waves,train,0.06663223140495868,0.0,0.0
2052,train_2052,female_1,female," Flying your drone near an airport or over a crowd is almost always a bad idea, even if it's not illegal in your area.",flying a drone near an airport or over a crowd is almost always a bad idea even if it's not illegal in your area,train,0.07386363636363637,0.04,0.035398230088495575
2054,train_2054,female_4,female," At the time of the award, Atlanta schools had seen a large improvement on test scores.",at the time of the award atlanta schools had seen a large improvement on test scores,train,0.06663223140495868,0.0,0.0
2057,train_2057,female_-1,female, I'm sorry.,if you booked your flights and accommodation for 2020 before the postponement was announced you may have a tricky situation,train,0.0005165289256198347,1.0,0.926829268292683
2059,train_2059,female_2,female, The CCTV will certainly send a strong signal to those people working with animals that their welfare is of the highest priority.,the cctv would certainly send a strong signal to those people working with animals that their welfare is of the highest priority,train,0.06921487603305786,0.045454545454545456,0.0234375
2060,train_2060,female_10,female, Each country also has unique laws requiring what emergency items need to be in the car.,each country also has unique laws requiring what emergency items need to be in the car,train,0.06611570247933884,0.0,0.0
2061,train_2061,female_13,female," Caleon del Beso, Alley of the Kiss. Two balconies separated by only 69 cm as home of an old love legend.",callejon del beso alley of the kiss. two balconies separated by only 69 centimeters is home of an old love legend,train,0.07128099173553719,0.14285714285714285,0.10909090909090909
2062,train_2062,female_10,female," Dr. Ehud Err, professor of medicine at Dalhousie University in Halifax, Nova Scotia, and chair of the clinical and scientific division of the Canadian Diabetes Association, cautioned that the research is still in its early days.",dr ehud ur professor of medicine at dalhousie university in halifax nova scotia and chair of the clinical and scientific division of the canadian diabetes association cautioned that the research is still in its early days,train,0.06611570247933884,0.027777777777777776,0.008888888888888889
2064,train_2064,female_1,female," Downhill snow sports, which include skiing and snowboarding, are popular sports involving sliding down snow-covered terrain with skis or snowboard attached to your feet.",downhill snowsports which include skiing and snowboarding are popular sports involving sliding down snow-covered terrain with skis or a snowboard attached to your feet,train,0.07386363636363637,0.12,0.017964071856287425
2067,train_2067,female_10,female, The crash site was located today and is so inaccessible that two policemen were dropped into the jungle in order to hike to the scene and seek survivors.,the crash site was located today and is so inaccessable that two policemen were dropped into the jungle in order to hike to the scene and seek survivors,train,0.06611570247933884,0.03571428571428571,0.006666666666666667
2069,train_2069,female_6,female, During these periods fierce warfare took place between many nobles fighting for the throne.,during these periods fierce warfare took place between many nobles fighting for the throne,train,0.06301652892561983,0.0,0.0
2071,train_2071,female_12,female," As the areas are sparsely populated and light pollution therefore often not a problem, you will also be able to enjoy the stars.",as the areas are sparsely populated and light pollution therefore often not a problem you will also be able to enjoy the stars,train,0.07231404958677685,0.0,0.0
2072,train_2072,female_11,female," Our current experience with all the do-it-yourself and information presenting, learning-based television shows illustrates this point.",our current experience with all the do-it-yourself and information presenting learning-based television shows illustrates this point,train,0.06714876033057851,0.0,0.0
2073,train_2073,female_1,female," We were all simply in shock, the mother stated.",we were all simply in shock the mother stated,train,0.07386363636363637,0.0,0.0
2076,train_2076,female_12,female, Persian has a relatively easy and mostly regular grammar.,persian has a relatively easy and mostly regular grammar,train,0.07231404958677685,0.0,0.0
2077,train_2077,female_2,female," Around the old medina it's easy to find places selling traditional Moroccan goods such as tagines, pottery, leather goods, hookahs and a whole spectrum of gigas but it's all for the tourists.",around the old medina it's easy to find places selling traditional moroccan goods such as tagines pottery leather goods hookahs and a whole spectrum of geegaws but it's all for the tourists,train,0.06921487603305786,0.029411764705882353,0.015706806282722512
2081,train_2081,female_13,female," Since the arrival of man to the Galapagos, many mammals have been introduced including goats, horses, cows, rats, cats, and dogs.",since the arrival of man to the galapagos many mammals have been introduced including goats horses cows rats cats and dogs,train,0.07128099173553719,0.0,0.0
2083,train_2083,female_2,female, Alexander as king offered to pay to rebuild the temple but his offer was denied. Later after Alexander died the temple was rebuilt in 323 BCE.,alexander as king offered to pay to rebuild the temple but his offer was denied later after alexander died the temple was rebuilt in 323 bce,train,0.06921487603305786,0.0,0.0
2085,train_2085,female_10,female, MySpace is the third most popular website used in the United States and has 54 million profiles currently.,myspace is the third most popular website used in the united states and has 54 million profiles currently,train,0.06611570247933884,0.0,0.0
2090,train_2090,female_4,female," In this instance, recalling previous instances of entrepreneurial behavior and resulting successes helped people to be open to new changes and new direction for the local church.",in this instance recalling previous instances of entrepreneurial behavior and resulting successes helped people to be open to new changes and new direction for the local church,train,0.06663223140495868,0.0,0.0
2092,train_2092,female_2,female," In short, using your car is a great way to take a road trip, but seldom in itself a way to camp.",in short using your car is a great way to take a road trip but seldom in itself a way to camp,train,0.06921487603305786,0.0,0.0
2093,train_2093,female_14,female, A couple may decide it is not in their best interest or in the interest of their child to raise a baby.,a couple may decide it is not in their best interest or in the interest of their child to raise a baby,train,0.0759297520661157,0.0,0.0
2096,train_2096,female_0,female, 21 years old Jesus joined Manchester City last year in 2017 from Brazilian club Palmeiras for a reported fee of 27 million pounds.,21-year-old jesus joined manchester city last year in january 2017 from brazilian club palmeiras for a reported fee of £27 million,train,0.06663223140495868,0.09090909090909091,0.0703125
2097,train_2097,female_2,female," Since its inception, The Onion has become a veritable news parody empire with a print edition, a website that drew 5 million unique visitors in one month of October, personal ads, a 24-hour news network, podcasts, and a recently launched world atlas called Our Dumb World.","since its inception the onion has become a veritable news parody empire with a print edition a website that drew 5,000,000 unique visitors in the month of october personal ads a 24 hour news network podcasts and a recently launched world atlas called our dumb world",train,0.06921487603305786,0.021739130434782608,0.0076045627376425855
2101,train_2101,female_10,female," Typical for the period, Kirby McSlow Castle is more of a fortified house than a true castle.",typical for the period kirby muxloe castle is more of a fortified house than a true castle,train,0.06611570247933884,0.058823529411764705,0.03333333333333333
2103,train_2103,female_12,female," Therefore, reading this grammar primer would help you learn much more about the Persian grammar and understand phrases better.",therefore reading this grammar primer would help you learn much about persian grammar and understand phrases better,train,0.07231404958677685,0.11764705882352941,0.0782608695652174
2104,train_2104,female_12,female," Lake Onega is also connected to Volga, so coming from the Caspian Sea through Russia is still possible.",lake onega is also connected to volga so coming from the caspian sea through russia is still possible,train,0.07231404958677685,0.0,0.0
2105,train_2105,female_0,female, Most boomerangs available in Australia are in fact non-returning. It is best for beginners to try not to throw in windy.,most boomerangs available in australia are in fact non-returning it is best for beginners to not try throwing in windy,train,0.06663223140495868,0.14285714285714285,0.07627118644067797
2107,train_2107,female_10,female," Backpacking by ski. This activity is also called backcountry ski, ski touring or ski hiking.",backpacking by ski this activity is also called backcountry ski ski touring or ski hiking,train,0.06611570247933884,0.0,0.0
2108,train_2108,female_4,female," She's very cute and sings quite well, too, he said according to a transcript of the news conference.",she's very cute and sings quite well too he said according to a transcript of the news conference,train,0.06663223140495868,0.0,0.0
2109,train_2109,female_3,female, Humans have been making and using lenses for magnification for thousands and thousands of years.,humans have been making and using lenses for magnification for thousands and thousands of years,train,0.07179752066115702,0.0,0.0
2111,train_2111,female_4,female, Some of the applications in this category can even translate texts in foreign languages on signs or other objects in the real world when the user points the smartphone towards those objects.,some of the applications in this category can even translate texts in foreign languages on signs or other objects in the real world when the user points the smartphone towards those objects,train,0.06663223140495868,0.0,0.0
2112,train_2112,female_4,female," Another famous Greek is a mathematician, Pythagoras, mostly known for his famous theorem about relations of the sides of right triangles.",another famous greek is a mathematician pythagoras mostly known for his famous theorem about relations of the sides of right triangles,train,0.06663223140495868,0.0,0.0
2116,train_2116,female_0,female," There are infinite variations possible, but this remains what most people mean when they talk of going to Disney World.",there are infinite variations possible but this remains what most people mean when they talk of going to disney world,train,0.06663223140495868,0.0,0.0
2117,train_2117,female_0,female, Make and carry copies of your policy and your insurance contact details with you.,make and carry copies of your policy and your insurer's contact details with you,train,0.06663223140495868,0.13333333333333333,0.06172839506172839
2118,train_2118,female_4,female," The money could go toward floor flood, flood-proof houses, better water management, and crop diversification.",the money could go toward flood-proof houses better water management and crop diversification,train,0.06663223140495868,0.14285714285714285,0.12903225806451613
2119,train_2119,female_11,female," That means we were able to successfully predict what other humans perceive, intend, believe, know, or desire.",that means we are able to successfully predict what other humans perceive intend believe know or desire,train,0.06714876033057851,0.058823529411764705,0.019417475728155338
2120,train_2120,female_10,female, The great majority of Hong Kong Island development is densely packed on reclaimed land along the northern shore.,the great majority of hong kong island's urban development is densely packed on reclaimed land along the northern shore,train,0.06611570247933884,0.1,0.075
2121,train_2121,female_0,female," Fortunately, drivers tend to behave within a reasonable, consistent range. Thus, traffic seems tend to have some reasonable consistency and can be roughly represented mathematically.",fortunately drivers tend to behave within a reasonably consistent range thus traffic streams tend to have some reasonable consistency and can be roughly represented mathematically,train,0.06663223140495868,0.08,0.0223463687150838
2123,train_2123,female_12,female," If you don't have a data connection for your phone or when it is out of range, their performance can be limited or unavailable.",if you don't have a data connection for your phone or when it is out of range their performance can be limited or unavailable,train,0.07231404958677685,0.0,0.0
2124,train_2124,female_4,female," It is not a learning disability, it is a learning disorder. It affects 3-5% of all children, perhaps as many as 2 million American children.",it is not a learning disability it is a learning disorder it affects 3 to 5% of all children perhaps as many as 2 million american children,train,0.06663223140495868,0.038461538461538464,0.021897810218978103
2127,train_2127,female_1,female," Since its inception, The Onion has become a veritable news parody empire with a print edition, a website that drew 5 million unique visitors in the month of October, personal ads, a 24-hour news network, podcast, and a recently launched world atlas called Our Dumb World.","since its inception the onion has become a veritable news parody empire with a print edition a website that drew 5,000,000 unique visitors in the month of october personal ads a 24 hour news network podcasts and a recently launched world atlas called our dumb world",train,0.07386363636363637,0.021739130434782608,0.0038022813688212928
2128,train_2128,female_4,female," Sikhs call their religion Gurmat, which is Punjabi for Way of the Guru. The Guru is a fundamental aspect of all Indian religions, but in Sikhism has taken on an importance that forms the core of Sikh beliefs.",sikhs call their religion gurmat which is punjabi for way of the guru the guru is a fundamental aspect of all indian religions but in sikhism has taken on an importance that forms the core of sikh beliefs,train,0.06663223140495868,0.0,0.0
2129,train_2129,female_6,female," The largest employee sectors are professional services, government, finance, trade, and tourism.",the largest employment sectors are professional services government finance trade and tourism,train,0.06301652892561983,0.08333333333333333,0.03225806451612903
2130,train_2130,female_2,female," In addition, there are fewer time restrictions with the possibility of flexible working hours.",in addition there are fewer time restrictions with the possibility of flexible working hours. bremer 1998,train,0.06921487603305786,0.125,0.11538461538461539
2131,train_2131,female_4,female," During his two-hour speech, he stated that, Today, Apple is going to reinvent the phone. We are going to make history today.",during his 2 hour speech he stated that today apple is going to reinvent the phone we are going to make history today,train,0.06663223140495868,0.0,0.0
2132,train_2132,female_14,female, A hospitality exchange network is the organization that connects travelers with locals in the cities they are going to visit.,a hospitality exchange network is the organization that connects travelers with locals in the cities they are going to visit,train,0.0759297520661157,0.0,0.0
2133,train_2133,female_10,female, Setting up a tent on private property or in a town of any size can easily attract unwanted attention.,setting up a tent on private property or in a town of any size can easily attract unwanted attention,train,0.06611570247933884,0.0,0.0
2134,train_2134,female_2,female," As mentioned above, though the word Eskimo remains acceptable in the United States, it is considered pejorative by many non-U.S. Arctic peoples, especially in Canada.",as mentioned above though the word eskimo remains acceptable in the united states it is considered pejorative by many non-u.s. arctic peoples especially in canada,train,0.06921487603305786,0.0,0.0
2135,train_2135,female_5,female, Stirrups are supports for the rider's feet that hang down on either side of the saddle.,stirrups are supports for the rider's feet that hang down on either side of the saddle,train,0.04648760330578512,0.0,0.0
2139,train_2139,female_5,female," Don't forget to add in the extra costs of additional visas, departure taxes, ground transportation, etc. for all those places outside Africa.",don't forget to add in the extra costs of additional visas departure taxes ground transportation etc for all those places outside of africa,train,0.04648760330578512,0.041666666666666664,0.02142857142857143
2141,train_2141,female_2,female," Time is also how we compare the duration, length of events.",time is also how we compare the duration length of events,train,0.06921487603305786,0.0,0.0
2144,train_2144,female_2,female, For that reason everything you see on TV had the borders cut top bottom and sides.,for that reason everything you see on the tv had the borders cut top bottom and sides,train,0.06921487603305786,0.058823529411764705,0.047058823529411764
